trip_id,start_time,start_date,schedule_relationship,route_id,latitude,longitude,bearing,speed,timestamp,congestion_level
596056,16:48:00,20190531,0.0,2440_B1,-33.86502456665039,151.20510864257812,270.0,0.4000000059604645,1559285416.0,1.0
596378,16:35:00,20190531,0.0,2440_B1,-33.82811737060547,151.23013305664062,61.0,9.199999809265137,1559285418.0,1.0
645950,16:01:00,20190531,0.0,2440_B1,-33.82763290405273,151.23118591308594,225.0,8.0,1559285420.0,1.0
645956,16:26:00,20190531,0.0,2440_B1,-33.762908935546875,151.27159118652344,188.0,11.5,1559285411.0,1.0
595974,17:16:00,20190531,0.0,2440_B1,-33.824451446533196,151.24111938476562,221.0,0.0,1559285411.0,0.0
595071,16:20:00,20190531,0.0,2440_B1,-33.776683807373054,151.26670837402344,347.0,2.5999999046325684,1559285405.0,1.0
596379,16:40:00,20190531,0.0,2440_B1,-33.82949447631836,151.21742248535156,120.0,9.800000190734863,1559285409.0,1.0
595631,16:44:00,20190531,0.0,2440_B1,-33.83884048461914,151.21014404296875,8.0,17.600000381469727,1559285410.0,1.0
645959,16:41:00,20190531,0.0,2440_B1,-33.70385360717773,151.29759216308594,188.0,16.0,1559285409.0,1.0
594851,16:56:00,20190531,0.0,2440_B1,-33.866943359375,151.20626831054688,21.0,0.0,1559285385.0,0.0
595947,17:20:00,20190531,0.0,2440_B1,-33.785438537597656,151.2670135498047,195.0,3.0999999046325684,1559285404.0,0.0
645951,16:06:00,20190531,0.0,2440_B1,-33.824451446533196,151.24111938476562,221.0,0.0,1559285411.0,1.0
645958,16:36:00,20190531,0.0,2440_B1,-33.731826782226555,151.3011932373047,161.0,1.2999999523162842,1559285416.0,1.0
595070,16:15:00,20190531,0.0,2440_B1,-33.76113128662109,151.27235412597656,56.0,9.300000190734863,1559285416.0,1.0
948980,17:05:00,20190531,0.0,2440_B1,-33.674034118652344,151.30752563476562,115.0,4.099999904632568,1559285313.0,0.0
594852,17:00:00,20190531,0.0,2440_B1,-33.83209609985352,151.21292114257812,210.0,11.399999618530273,1559285403.0,0.0
595067,16:00:00,20190531,0.0,2440_B1,-33.70593643188477,151.297119140625,8.0,14.899999618530273,1559285412.0,1.0
645960,16:51:00,20190531,0.0,2440_B1,-33.67646026611328,151.3081817626953,132.0,2.299999952316284,1559285420.0,0.0
594854,17:08:00,20190531,0.0,2440_B1,-33.829872131347656,151.21539306640625,274.0,0.0,1559285418.0,0.0
645955,16:21:00,20190531,0.0,2440_B1,-33.763294219970696,151.27151489257812,188.0,10.5,1559285409.0,1.0
645953,16:16:00,20190531,0.0,2440_B1,-33.77545547485352,151.26657104492188,168.0,5.800000190734862,1559285414.0,1.0
645949,15:56:00,20190531,0.0,2440_B1,-33.829872131347656,151.21539306640625,274.0,0.0,1559285418.0,0.0
645952,16:11:00,20190531,0.0,2440_B1,-33.785438537597656,151.2670135498047,195.0,3.0999999046325684,1559285404.0,1.0
645957,16:31:00,20190531,0.0,2440_B1,-33.746124267578125,151.29217529296875,227.0,16.799999237060547,1559285411.0,1.0
594850,16:52:00,20190531,0.0,2440_B1,-33.866714477539055,151.206298828125,7.0,0.0,1559285409.0,0.0
595065,15:50:00,20190531,0.0,2440_B1,-33.68533706665039,151.30401611328125,348.0,19.399999618530273,1559285404.0,1.0
595069,16:10:00,20190531,0.0,2440_B1,-33.744075775146484,151.30276489257812,32.0,14.100000381469727,1559285404.0,1.0
645962,17:11:00,20190531,0.0,2440_B1,-33.69878387451172,151.30027770996094,14.0,13.5,1559285420.0,0.0
595066,15:55:00,20190531,0.0,2440_B1,-33.69878387451172,151.30027770996094,14.0,13.5,1559285420.0,1.0
594853,17:04:00,20190531,0.0,2440_B1,-33.85028076171875,151.21200561523438,208.0,13.199999809265135,1559285415.0,0.0
595068,16:05:00,20190531,0.0,2440_B1,-33.727405548095696,151.29925537109375,350.0,11.800000190734865,1559285407.0,1.0
645948,15:52:00,20190531,0.0,2440_B1,-33.85028076171875,151.21200561523438,208.0,13.199999809265135,1559285415.0,0.0
596377,16:30:00,20190531,0.0,2440_B1,-33.811111450195305,151.24407958984375,36.0,8.100000381469728,1559285413.0,0.0
595072,16:25:00,20190531,0.0,2440_B1,-33.786190032958984,151.26666259765625,13.0,0.0,1559285415.0,1.0
595973,17:12:00,20190531,0.0,2440_B1,-33.82763290405273,151.23118591308594,225.0,8.0,1559285420.0,0.0
645722,15:47:00,20190531,0.0,2440_B1,-33.83209609985352,151.21292114257812,210.0,11.399999618530273,1559285403.0,0.0
596056,16:48:00,20190531,0.0,2440_B1,-33.865036010742195,151.20509338378906,270.0,1.2999999523162842,1559285431.0,1.0
596378,16:35:00,20190531,0.0,2440_B1,-33.82811737060547,151.23013305664062,61.0,9.199999809265137,1559285418.0,1.0
645950,16:01:00,20190531,0.0,2440_B1,-33.82763290405273,151.23118591308594,225.0,8.0,1559285420.0,1.0
645956,16:26:00,20190531,0.0,2440_B1,-33.764434814453125,151.27110290527344,218.0,12.100000381469727,1559285427.0,1.0
595974,17:16:00,20190531,0.0,2440_B1,-33.824451446533196,151.24111938476562,221.0,0.0,1559285426.0,0.0
595071,16:20:00,20190531,0.0,2440_B1,-33.77655029296875,151.26666259765625,347.0,3.299999952316284,1559285420.0,1.0
596379,16:40:00,20190531,0.0,2440_B1,-33.829883575439446,151.2183837890625,115.0,1.0,1559285424.0,1.0
595631,16:44:00,20190531,0.0,2440_B1,-33.83650588989258,151.2105255126953,8.0,17.100000381469727,1559285425.0,1.0
645959,16:41:00,20190531,0.0,2440_B1,-33.706130981445305,151.29722595214844,189.0,16.399999618530273,1559285424.0,1.0
594851,16:56:00,20190531,0.0,2440_B1,-33.866943359375,151.20626831054688,21.0,0.0,1559285385.0,0.0
595947,17:20:00,20190531,0.0,2440_B1,-33.786209106445305,151.2667999267578,192.0,0.0,1559285432.0,0.0
645951,16:06:00,20190531,0.0,2440_B1,-33.824451446533196,151.24111938476562,221.0,0.0,1559285426.0,1.0
645958,16:36:00,20190531,0.0,2440_B1,-33.73324584960937,151.30178833007812,159.0,15.199999809265135,1559285434.0,0.0
595070,16:15:00,20190531,0.0,2440_B1,-33.76092529296875,151.2732391357422,91.0,5.0,1559285431.0,1.0
948980,17:05:00,20190531,0.0,2440_B1,-33.674034118652344,151.30752563476562,115.0,4.099999904632568,1559285313.0,0.0
594852,17:00:00,20190531,0.0,2440_B1,-33.83506393432617,151.2114715576172,194.0,7.699999809265138,1559285434.0,0.0
595067,16:00:00,20190531,0.0,2440_B1,-33.70373916625977,151.2974853515625,8.0,17.200000762939453,1559285427.0,1.0
645960,16:51:00,20190531,0.0,2440_B1,-33.67646026611328,151.3081817626953,132.0,2.299999952316284,1559285420.0,0.0
594854,17:08:00,20190531,0.0,2440_B1,-33.829872131347656,151.21539306640625,274.0,0.0,1559285418.0,0.0
645955,16:21:00,20190531,0.0,2440_B1,-33.7647705078125,151.27081298828125,219.0,13.899999618530273,1559285424.0,1.0
645953,16:16:00,20190531,0.0,2440_B1,-33.776321411132805,151.2667999267578,168.0,10.800000190734863,1559285430.0,1.0
645949,15:56:00,20190531,0.0,2440_B1,-33.829872131347656,151.21539306640625,274.0,0.0,1559285418.0,0.0
645952,16:11:00,20190531,0.0,2440_B1,-33.786209106445305,151.2667999267578,192.0,0.0,1559285432.0,1.0
645957,16:31:00,20190531,0.0,2440_B1,-33.74746322631836,151.290771484375,204.0,8.0,1559285427.0,1.0
594850,16:52:00,20190531,0.0,2440_B1,-33.86627960205078,151.20635986328125,5.0,4.199999809265137,1559285423.0,0.0
595065,15:50:00,20190531,0.0,2440_B1,-33.683040618896484,151.3033905029297,347.0,16.799999237060547,1559285419.0,1.0
595069,16:10:00,20190531,0.0,2440_B1,-33.742420196533196,151.30357360839844,354.0,11.600000381469727,1559285419.0,1.0
645962,17:11:00,20190531,0.0,2440_B1,-33.697452545166016,151.3007049560547,20.0,9.300000190734863,1559285433.0,0.0
595066,15:55:00,20190531,0.0,2440_B1,-33.697452545166016,151.3007049560547,20.0,9.300000190734863,1559285433.0,1.0
594853,17:04:00,20190531,0.0,2440_B1,-33.85192108154297,151.21096801757812,208.0,13.899999618530273,1559285430.0,0.0
595068,16:05:00,20190531,0.0,2440_B1,-33.72580718994141,151.29898071289062,352.0,11.0,1559285422.0,1.0
645948,15:52:00,20190531,0.0,2440_B1,-33.85192108154297,151.21096801757812,208.0,13.899999618530273,1559285430.0,0.0
596377,16:30:00,20190531,0.0,2440_B1,-33.810192108154304,151.2450714111328,38.0,9.399999618530273,1559285428.0,1.0
595072,16:25:00,20190531,0.0,2440_B1,-33.786075592041016,151.26669311523438,14.0,4.400000095367432,1559285431.0,1.0
595973,17:12:00,20190531,0.0,2440_B1,-33.82763290405273,151.23118591308594,225.0,8.0,1559285420.0,0.0
645722,15:47:00,20190531,0.0,2440_B1,-33.83506393432617,151.2114715576172,194.0,7.699999809265138,1559285434.0,0.0
596060,19:27:00,20190531,0.0,2440_B1,-33.82893753051758,151.2284393310547,52.0,13.199999809265135,1559295503.0,1.0
596062,19:47:00,20190531,0.0,2440_B1,-33.86671829223633,151.206298828125,12.0,0.0,1559295472.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.70488739013672,151.2973175048828,8.0,15.899999618530273,1559295500.0,0.0
948458,19:32:00,20190531,0.0,2440_B1,-33.853286743164055,151.2101287841797,28.0,15.899999618530273,1559295506.0,1.0
595191,18:52:00,20190531,0.0,2440_B1,-33.71414566040039,151.29727172851562,356.0,14.5,1559295504.0,1.0
595765,19:07:00,20190531,0.0,2440_B1,-33.76603317260742,151.26956176757812,30.0,4.400000095367432,1559295510.0,1.0
595666,18:47:00,20190531,0.0,2440_B1,-33.70488739013672,151.2973175048828,8.0,15.899999618530273,1559295500.0,1.0
948459,19:42:00,20190531,0.0,2440_B1,-33.86690139770508,151.20626831054688,17.0,0.0,1559295458.0,0.0
947650,19:03:00,20190531,0.0,2440_B1,-33.82436370849609,151.2412109375,224.0,2.700000047683716,1559295496.0,1.0
645396,19:19:00,20190531,0.0,2440_B1,-33.76120758056641,151.27301025390625,271.0,11.199999809265137,1559295508.0,1.0
645398,19:39:00,20190531,0.0,2440_B1,-33.677738189697266,151.3043975830078,236.0,0.0,1559295508.0,0.0
595845,18:57:00,20190531,0.0,2440_B1,-33.718929290771484,151.2977752685547,353.0,14.300000190734865,1559295499.0,1.0
595846,19:02:00,20190531,0.0,2440_B1,-33.75159072875977,151.2880859375,52.0,11.0,1559295507.0,0.0
596061,19:37:00,20190531,0.0,2440_B1,-33.86508178710937,151.2058563232422,271.0,0.0,1559295502.0,1.0
645397,19:29:00,20190531,0.0,2440_B1,-33.72732925415039,151.2994384765625,172.0,15.199999809265135,1559295509.0,1.0
645571,18:59:00,20190531,0.0,2440_B1,-33.824417114257805,151.2385711669922,270.0,2.0,1559295499.0,1.0
948710,19:12:00,20190531,0.0,2440_B1,-33.791900634765625,151.25424194335938,34.0,22.0,1559295510.0,1.0
596063,19:57:00,20190531,0.0,2440_B1,-33.866378784179695,151.20632934570312,5.0,0.0,1559295514.0,0.0
594928,19:17:00,20190531,0.0,2440_B1,-33.81624221801758,151.24313354492188,348.0,14.0,1559295507.0,1.0
645399,19:49:00,20190531,0.0,2440_B1,-33.67628860473633,151.30795288085938,315.0,7.699999809265138,1559295487.0,0.0
596064,20:02:00,20190531,0.0,2440_B1,-33.824417114257805,151.2385711669922,270.0,2.0,1559295499.0,0.0
596060,19:27:00,20190531,0.0,2440_B1,-33.78871536254883,151.26463317871094,87.0,16.600000381469727,1559296122.0,1.0
596066,20:17:00,20190531,0.0,2440_B1,-33.787796020507805,151.26634216308594,201.0,12.5,1559296119.0,0.0
596062,19:47:00,20190531,0.0,2440_B1,-33.86520767211914,151.20640563964844,332.0,2.799999952316284,1559296115.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.67699432373047,151.30580139160156,77.0,5.5,1559295867.0,0.0
948458,19:32:00,20190531,0.0,2440_B1,-33.82445526123047,151.24005126953125,96.0,8.100000381469728,1559296112.0,1.0
645401,20:09:00,20190531,0.0,2440_B1,-33.70798110961914,151.29644775390625,17.0,0.0,1559296121.0,0.0
595765,19:07:00,20190531,0.0,2440_B1,-33.736743927001946,151.30238342285156,354.0,13.0,1559296117.0,1.0
948459,19:42:00,20190531,0.0,2440_B1,-33.829776763916016,151.21316528320312,3.0,0.0,1559296119.0,1.0
645396,19:19:00,20190531,0.0,2440_B1,-33.787796020507805,151.26634216308594,201.0,12.5,1559296119.0,1.0
645398,19:39:00,20190531,0.0,2440_B1,-33.736278533935554,151.30245971679688,175.0,16.5,1559296120.0,1.0
595846,19:02:00,20190531,0.0,2440_B1,-33.70798110961914,151.29644775390625,17.0,0.0,1559296121.0,1.0
596061,19:37:00,20190531,0.0,2440_B1,-33.831249237060554,151.2240447998047,66.0,5.300000190734863,1559296122.0,1.0
645397,19:29:00,20190531,0.0,2440_B1,-33.761302947998054,151.27528381347656,274.0,12.899999618530273,1559296112.0,1.0
594928,19:17:00,20190531,0.0,2440_B1,-33.76824951171875,151.26779174804688,43.0,1.399999976158142,1559296113.0,1.0
596064,20:02:00,20190531,0.0,2440_B1,-33.86536026000977,151.20565795898438,175.0,7.5999999046325675,1559296122.0,0.0
596060,19:27:00,20190531,0.0,2440_B1,-33.751502990722656,151.2882843017578,51.0,15.399999618530273,1559296715.0,1.0
596066,20:17:00,20190531,0.0,2440_B1,-33.824535369873054,151.24114990234375,219.0,3.2000000476837163,1559296718.0,0.0
596062,19:47:00,20190531,0.0,2440_B1,-33.83078765869141,151.22511291503906,66.0,11.300000190734865,1559296728.0,1.0
948458,19:32:00,20190531,0.0,2440_B1,-33.78503799438477,151.2670135498047,13.0,13.5,1559296717.0,0.0
645402,20:19:00,20190531,0.0,2440_B1,-33.67869186401367,151.3031005859375,32.0,11.199999809265137,1559296717.0,0.0
645401,20:09:00,20190531,0.0,2440_B1,-33.674179077148445,151.30776977539062,129.0,0.0,1559296624.0,0.0
595765,19:07:00,20190531,0.0,2440_B1,-33.67869186401367,151.3031005859375,32.0,11.199999809265137,1559296717.0,1.0
948459,19:42:00,20190531,0.0,2440_B1,-33.81256484985352,151.24465942382812,39.0,8.399999618530272,1559296720.0,1.0
645396,19:19:00,20190531,0.0,2440_B1,-33.824535369873054,151.24114990234375,219.0,3.2000000476837163,1559296718.0,1.0
645398,19:39:00,20190531,0.0,2440_B1,-33.77471923828125,151.26634216308594,168.0,16.299999237060547,1559296723.0,1.0
596061,19:37:00,20190531,0.0,2440_B1,-33.792675018310554,151.2537841796875,24.0,21.799999237060547,1559296728.0,1.0
645397,19:29:00,20190531,0.0,2440_B1,-33.80072021484375,151.24671936035156,221.0,11.300000190734865,1559296720.0,1.0
596067,20:27:00,20190531,0.0,2440_B1,-33.80072021484375,151.24671936035156,221.0,11.300000190734865,1559296720.0,0.0
596063,19:57:00,20190531,0.0,2440_B1,-33.8651123046875,151.20492553710938,279.0,4.400000095367432,1559296728.0,1.0
594928,19:17:00,20190531,0.0,2440_B1,-33.744701385498054,151.3014678955078,94.0,13.5,1559296725.0,1.0
645399,19:49:00,20190531,0.0,2440_B1,-33.716983795166016,151.2975311279297,171.0,15.0,1559296718.0,1.0
596064,20:02:00,20190531,0.0,2440_B1,-33.866683959960945,151.20628356933594,352.0,2.5999999046325684,1559296724.0,0.0
596060,19:27:00,20190531,0.0,2440_B1,-33.697227478027344,151.3008270263672,25.0,0.0,1559297329.0,1.0
596066,20:17:00,20190531,0.0,2440_B1,-33.86286163330078,151.20521545410156,191.0,7.0,1559297330.0,0.0
596062,19:47:00,20190531,0.0,2440_B1,-33.78920364379883,151.25714111328125,56.0,20.299999237060547,1559297330.0,1.0
645403,20:29:00,20190531,0.0,2440_B1,-33.697227478027344,151.3008270263672,25.0,0.0,1559297329.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.69991683959961,151.300048828125,203.0,17.100000381469727,1559297323.0,1.0
596068,20:37:00,20190531,0.0,2440_B1,-33.821399688720696,151.24395751953125,187.0,13.800000190734865,1559297329.0,0.0
645396,19:19:00,20190531,0.0,2440_B1,-33.86286163330078,151.20521545410156,191.0,7.0,1559297330.0,0.0
645398,19:39:00,20190531,0.0,2440_B1,-33.821399688720696,151.24395751953125,187.0,13.800000190734865,1559297329.0,1.0
596061,19:37:00,20190531,0.0,2440_B1,-33.75266647338867,151.2865447998047,51.0,0.0,1559297328.0,1.0
645397,19:29:00,20190531,0.0,2440_B1,-33.83129119873047,151.22154235839844,295.0,10.600000381469727,1559297331.0,0.0
596067,20:27:00,20190531,0.0,2440_B1,-33.83129119873047,151.22154235839844,295.0,10.600000381469727,1559297331.0,0.0
596063,19:57:00,20190531,0.0,2440_B1,-33.82422637939453,151.2393341064453,95.0,12.899999618530273,1559297329.0,1.0
594928,19:17:00,20190531,0.0,2440_B1,-33.696609497070305,151.30125427246094,33.0,9.899999618530273,1559297330.0,0.0
645399,19:49:00,20190531,0.0,2440_B1,-33.76085662841797,151.2776336669922,226.0,15.899999618530273,1559297334.0,1.0
596064,20:02:00,20190531,0.0,2440_B1,-33.83407211303711,151.21116638183594,17.0,16.600000381469727,1559297330.0,1.0
596066,20:17:00,20190531,0.0,2440_B1,-33.865188598632805,151.20645141601562,4.0,2.5999999046325684,1559297936.0,0.0
596062,19:47:00,20190531,0.0,2440_B1,-33.75269317626953,151.2864990234375,50.0,1.5,1559297934.0,1.0
645403,20:29:00,20190531,0.0,2440_B1,-33.67448043823242,151.30775451660156,235.0,4.199999809265137,1559297706.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.748092651367195,151.29043579101562,205.0,10.800000190734863,1559297930.0,1.0
596069,20:47:00,20190531,0.0,2440_B1,-33.79982376098633,151.24911499023438,248.0,9.600000381469727,1559297928.0,0.0
645401,20:09:00,20190531,0.0,2440_B1,-33.722824096679695,151.29864501953125,172.0,14.800000190734865,1559297937.0,1.0
645404,20:39:00,20190531,0.0,2440_B1,-33.700328826904304,151.2996063232422,32.0,18.0,1559297930.0,0.0
596068,20:37:00,20190531,0.0,2440_B1,-33.85567855834961,151.20863342285156,208.0,17.799999237060547,1559297922.0,0.0
645398,19:39:00,20190531,0.0,2440_B1,-33.85567855834961,151.20863342285156,208.0,17.799999237060547,1559297922.0,0.0
596061,19:37:00,20190531,0.0,2440_B1,-33.700328826904304,151.2996063232422,32.0,18.0,1559297930.0,1.0
596067,20:27:00,20190531,0.0,2440_B1,-33.866382598876946,151.20632934570312,10.0,0.0,1559297933.0,0.0
596063,19:57:00,20190531,0.0,2440_B1,-33.78340530395508,151.26751708984375,12.0,12.0,1559297909.0,1.0
645399,19:49:00,20190531,0.0,2440_B1,-33.79982376098633,151.24911499023438,248.0,9.600000381469727,1559297928.0,1.0
596064,20:02:00,20190531,0.0,2440_B1,-33.813121795654304,151.24403381347656,21.0,1.7999999523162842,1559297931.0,1.0
645405,20:49:00,20190531,0.0,2440_B1,-33.71360015869141,151.29721069335938,357.0,0.0,1559298542.0,0.0
596066,20:17:00,20190531,0.0,2440_B1,-33.830825805664055,151.2249755859375,65.0,10.800000190734863,1559298541.0,1.0
596062,19:47:00,20190531,0.0,2440_B1,-33.71360015869141,151.29721069335938,357.0,0.0,1559298542.0,1.0
645403,20:29:00,20190531,0.0,2440_B1,-33.67773056030273,151.30430603027344,238.0,1.8999999761581419,1559298540.0,0.0
596070,20:57:00,20190531,0.0,2440_B1,-33.78622436523437,151.2667999267578,192.0,0.0,1559298541.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.78622436523437,151.2667999267578,192.0,0.0,1559298541.0,1.0
645402,20:19:00,20190531,0.0,2440_B1,-33.72229766845703,151.29855346679688,172.0,7.9000000953674325,1559298538.0,1.0
596069,20:47:00,20190531,0.0,2440_B1,-33.825347900390625,151.23361206054688,229.0,15.5,1559298536.0,0.0
645401,20:09:00,20190531,0.0,2440_B1,-33.76655960083008,151.2693634033203,213.0,15.399999618530273,1559298533.0,4.0
645404,20:39:00,20190531,0.0,2440_B1,-33.67413711547852,151.3080596923828,191.0,0.0,1559298371.0,0.0
596065,20:07:00,20190531,0.0,2440_B1,-33.776649475097656,151.26675415039062,347.0,1.5,1559298531.0,1.0
596067,20:27:00,20190531,0.0,2440_B1,-33.864879608154304,151.20481872558594,357.0,5.0,1559298541.0,1.0
596063,19:57:00,20190531,0.0,2440_B1,-33.74466323852539,151.2977752685547,89.0,14.699999809265135,1559298536.0,1.0
645399,19:49:00,20190531,0.0,2440_B1,-33.825347900390625,151.23361206054688,229.0,15.5,1559298536.0,1.0
596064,20:02:00,20190531,0.0,2440_B1,-33.78125762939453,151.2677459716797,353.0,12.5,1559298530.0,1.0
645405,20:49:00,20190531,0.0,2440_B1,-33.67443084716797,151.3068389892578,37.0,2.400000095367432,1559299147.0,0.0
596066,20:17:00,20190531,0.0,2440_B1,-33.78920745849609,151.2571258544922,57.0,21.0,1559299140.0,1.0
645403,20:29:00,20190531,0.0,2440_B1,-33.735599517822266,151.3023681640625,175.0,14.800000190734865,1559299140.0,1.0
596070,20:57:00,20190531,0.0,2440_B1,-33.82969284057617,151.22769165039062,224.0,11.800000190734865,1559299142.0,0.0
645400,19:59:00,20190531,0.0,2440_B1,-33.82969284057617,151.22769165039062,224.0,11.800000190734865,1559299142.0,1.0
645402,20:19:00,20190531,0.0,2440_B1,-33.76031875610352,151.27816772460938,225.0,14.800000190734865,1559299136.0,1.0
